date,year,title,content,status,thumbnail_file,image_files
2017-10-23 04:19:28,2017,2017.10.19 Arman 환영파티 및 회식,2017년 10월 19일 둔산동 프라도뷔페에서  Arman 환영파티 및 회식을 진행하였습니다.,publish,2017/10/KakaoTalk_20171023_041844773.jpg,2017/10/KakaoTalk_20171023_041844773.jpg
2017-07-25 14:42:32,2017,2017 China-Korea AI and ICT Industry Conference,"교수님께서 2017년 7월 중국 중경의 Chongqing University of Technology 의 연구진과 2017 China-Korea AI and ICT Industry Conference 에서 “Key Technologies for 5G”, “Recent results for SCMA” 의 주제로 Talk 를 진행하셨습니다.",publish,2017/07/IMG_0408.jpg,2017/07/IMG_0290.jpg|2017/07/IMG_0408.jpg
2017-07-11 17:29:45,2017,2017 SPAWC 일본 삿포로,박사과정 한형식 학생이 일본 삿포로에서 열린 2017년도 SPAWC에 참석하였습니다. (7/3 ~ 7/6),publish,2017/07/KakaoTalk_20170711_144935033.jpg,2017/07/KakaoTalk_20170711_145039006.jpg|2017/07/KakaoTalk_20170711_145028875.jpg|2017/07/KakaoTalk_20170711_144948780-e1499761696294.jpg|2017/07/KakaoTalk_20170711_144940185-e1499761642921.jpg|2017/07/KakaoTalk_20170711_144937130.jpg|2017/07/KakaoTalk_20170711_144935033.jpg
2017-07-11 17:25:10,2017,2017 SPAWC,박사과정 한형식 학생이 일본 삿포로에서 열린 2017년도 SPAWC에 참석하였습니다. (7/3 ~ 7/6),draft,,
2017-07-04 16:26:38,2017,2017 하계 워크샵,2017년 6월 27일 ~ 29일 전북 진안으로 하계 워크샵을 다녀왔습니다. 모두가 즐겁고 유익한 시간을 보냈습니다.,publish,2017/07/DSC9137.jpg,2017/07/KakaoTalk_20170704_160748232.jpg|2017/07/KakaoTalk_20170704_160744017.jpg|2017/07/20170628_123435-e1499153055572.jpg|2017/07/DSC9137.jpg|2017/07/DSC9078.jpg|2017/07/DSC9061.jpg
2017-06-26 17:32:13,2017,2017 하계종합학술대회,"2017년 6월 21일 ~ 23일 박사과정 권기림, 한형식, 임승찬, 전성배 석사과정 지정주 학생이 제주도에서 열린 하계종합학술발표회를 다녀왔습니다.",publish,2017/06/KakaoTalk_20170626_111446071.jpg,2017/06/20170621_171720.jpg|2017/06/KakaoTalk_20170626_111446071.jpg|2017/06/KakaoTalk_20170626_111457820.jpg|2017/06/KakaoTalk_20170626_171338585.jpg|2017/06/KakaoTalk_20170626_171429208.jpg|2017/06/KakaoTalk_20170626_172603884.jpg
2017-05-29 16:23:34,2017,2017 ICC 프랑스 파리,박사과정 임승찬 학생이 프랑스 파리에서 열린 2017년도 ICC에 참석하였습니다. (5/21 ~ 5/25),publish,2017/05/KakaoTalk_20170529_153231736-e1496042097951.jpg,2017/05/KakaoTalk_20170529_153241496-e1496041921442.jpg|2017/05/KakaoTalk_20170529_153238917-e1496042063843.jpg|2017/05/KakaoTalk_20170529_153237222.jpg|2017/05/KakaoTalk_20170529_153235211.jpg|2017/05/KakaoTalk_20170529_153233775.jpg|2017/05/KakaoTalk_20170529_153231736-e1496042097951.jpg
2017-05-29 16:22:44,2017,2017 Wireless Power Transfer Conference 대만 타이페이,박사과정 안홍선 학생이 대만 타이페이에서 열린 2017년도 Wireless Power Transfer Conference에 참석하였습니다. (5/10 – 5/12),publish,2017/05/KakaoTalk_20170529_163048283.png,2017/05/KakaoTalk_20170529_163048283.png
2017-05-13 17:03:12,2017,2017 Homecoming Day,"2017년 5월 13일 홈커밍 데이를 맞아 연구실 재학생들과 졸업생들이 함께 모여 행사를 진행하였습니다.
'스승의 은혜' 제창 및 체육 행사, 그리고 즐거운 저녁 식사를 가졌습니다.",publish,2017/05/KakaoTalk_20170515_133157110.jpg,2017/05/KakaoTalk_20170515_160240963.jpg
2016-06-27 17:31:08,2016,2016 하계 워크샵,"2016년 6월 22일 ~ 24일 
제주도로 하계 워크샵을 다녀왔습니다. 
오랜만에 휴식을 취하며 즐겁고 유익한 시간을 보냈습니다.",publish,2016/06/all-1.jpg,2016/06/all2-1.jpg|2016/06/all-1.jpg
2016-06-27 17:30:02,2016,2016 하계종합학술대회,"2016년 6월 22일 ~ 24일 
박사과정 임승찬, 권기림, 석사과정 박재범, 김희수 학생이 제주도에서 열린 하계종합학술발표회를 다녀왔습니다. 
",publish,2016/06/jb-1.jpg,2016/06/jb-1.jpg|2016/06/hs-1.jpg
2016-06-27 17:28:57,2016,2016 하계종합학술대회,"2016년 6월 22일 ~ 24일 
박사과정 임승찬, 권기림, 석사과정 박재범, 김희수 학생이 제주도에서 열린 하계종합학술발표회를 다녀왔습니다.
",publish,2016/06/gr.jpg,2016/06/sc.jpg|2016/06/gr.jpg
2016-06-07 17:27:21,2016,2016 ICC 말레이시아 쿠알라룸푸르,"박사과정 권기림 학생이 말레이시아 쿠알라룸푸르에서 열린 2016년도 ICC에 참석하였습니다. (5/23 ~ 5/27)
",publish,2016/06/1464085127921.jpg,2016/06/1464085127921.jpg|2016/06/20160523_173032.jpg
2016-05-15 17:26:41,2016,2016 Homecoming day,체육행사,publish,2016/05/2016_LIT_home_coming_day_5.jpg,2016/05/KakaoTalk_20160515_174658643.jpg|2016/05/2016_LIT_home_coming_day_5.jpg
2016-05-15 17:25:14,2016,2016 Homecoming day,"교수님과의 만남의 시간[IT 융합 센터 (N1) 709호 세미나 실] 
'스승의 은혜' 제창 및 사진촬영 / 체육행사
",publish,2016/05/2016_LIT_home_coming_day_3.jpg,2016/05/2016_LIT_home_coming_day_8.jpg|2016/05/2016_LIT_home_coming_day_3.jpg
2015-12-18 17:22:49,2015,2015 Globecom 미국 샌디에고,박사과정 권기림 학생과 왕우완 학생이 미국 샌디에고에서 열린 2015년도 Globecom 에 참석하였습니다.,publish,2015/12/DSC05741.jpg,2015/12/DSC05741.jpg|2015/12/DSC05723.jpg
2015-07-16 17:20:40,2015,2015 하계종합학술대회,"2015년 6월 24일 ~ 27일 
박사과정 한형식, 왕우완, 석사과정 오명석, 조현철 학생이 제주도에서 열린 하계종합학술대회를 다녀왔습니다.",publish,2015/07/DSC05364.jpg,2015/07/DSC05369.jpg|2015/07/DSC05364.jpg
2015-07-16 17:15:42,2015,2015 하계종합학술대회,"2015년 6월 24일 ~ 27일 
박사과정 한형식, 왕우완, 석사과정 오명석, 조현철 학생이 제주도에서 열린 하계종합학술대회를 다녀왔습니다.
",publish,2015/07/DSC05334.jpg,2015/07/DSC05334.jpg|2015/07/DSC05343.jpg
2015-06-16 17:21:28,2015,2015 하계 워크샵,"2015년 6월 24일 ~ 27일 
제주도로 하계 워크샵을 다녀왔습니다. 
오랜만에 휴식을 취하며 즐겁고 유익한 시간을 보냈습니다.",publish,2015/06/DSC05413.jpg,2015/06/DSC05413.jpg|2015/06/DSC05374.jpg
2015-06-16 17:12:00,2015,2015 ICC 영국 런던,"교수님과 박사과정 권기림, 임승찬, 한형식 학생이 영국 런던에서 열린 2015년도 ICC에 참석하였습니다. (6/8 ~ 6/12) ",publish,2015/06/DSC04944.jpg,2015/06/DSC04944.jpg
2015-06-01 16:38:03,2015,2015 Homecoming Day,"교수님과의 만남의 시간[IT 융합 센터 (N1) 709호 세미나 실] 
'스승의 은혜' 제창 및 떡케이크 커팅식",publish,2015/06/DSC04913.jpg,2015/06/DSC04913.jpg|2015/06/DSC04912.jpg
